Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1847,CA-2024-304271,2024-02-09,2024-02-11,First Class,CU-1099,Jennifer White,Home Office,Illinois,Central,PRD-FUR-8679,Furniture,Furnishings,Furnishings Item 150,6355.89,9,0,434.84
1848,CA-2022-827779,2022-05-13,2022-05-19,Standard Class,CU-1197,Priya Lee,Home Office,Georgia,South,PRD-FUR-2642,Furniture,Furnishings,Furnishings Item 677,3780.72,9,0,992.7
1849,CA-2021-477362,2021-02-22,2021-02-27,Second Class,CU-1047,William Martin,Home Office,Ohio,Central,PRD-FUR-8848,Furniture,Furnishings,Furnishings Item 317,1235.16,4,0,260.11
1850,CA-2022-524539,2022-03-07,2022-03-12,Standard Class,CU-1174,Wei Smith,Home Office,Pennsylvania,East,PRD-FUR-3684,Furniture,Bookcases,Bookcases Item 935,3920.43,3,0,176.31
1851,CA-2023-722580,2023-02-10,2023-02-15,First Class,CU-1101,Priya Jones,Home Office,Nevada,West,PRD-OFF-3612,Office Supplies,Fasteners,Fasteners Item 329,244.78,3,0.1,44.03
1852,CA-2022-247525,2022-11-24,2022-11-30,Second Class,CU-1184,John Martin,Home Office,Mississippi,South,PRD-TEC-1002,Technology,Accessories,Accessories Item 166,276.9,3,0,3.63
1853,CA-2022-898118,2022-01-22,2022-01-24,First Class,CU-1108,Priya Jackson,Consumer,North Carolina,East,PRD-TEC-2156,Technology,Machines,Machines Item 719,1114.1,3,0.2,136.58
1854,CA-2021-109534,2021-11-02,2021-11-07,First Class,CU-1151,Linda Wilson,Corporate,Mississippi,South,PRD-OFF-6604,Office Supplies,Appliances,Appliances Item 229,726.98,6,0.3,203.0
1855,CA-2023-557616,2023-06-26,2023-06-29,Second Class,CU-1099,Jennifer White,Home Office,Illinois,Central,PRD-OFF-7444,Office Supplies,Paper,Paper Item 907,1728.72,9,0,-149.96
1856,CA-2022-262241,2022-03-14,2022-03-20,Second Class,CU-1072,Barbara Jackson,Home Office,Ohio,Central,PRD-TEC-4338,Technology,Copiers,Copiers Item 177,1516.34,3,0.5,166.93
1857,CA-2024-517779,2024-12-04,2024-12-05,Same Day,CU-1106,Susan Thompson,Corporate,North Carolina,East,PRD-FUR-6922,Furniture,Bookcases,Bookcases Item 153,695.25,1,0.5,-68.45
1858,CA-2021-744205,2021-03-12,2021-03-15,First Class,CU-1060,Susan Jackson,Corporate,Minnesota,Central,PRD-FUR-1615,Furniture,Tables,Tables Item 755,2869.08,3,0,652.91
1859,CA-2021-620155,2021-04-20,2021-04-22,Same Day,CU-1121,Richard Young,Consumer,Tennessee,South,PRD-FUR-8012,Furniture,Chairs,Chairs Item 564,6601.34,8,0.3,844.0
1860,CA-2023-102537,2023-01-31,2023-02-05,Standard Class,CU-1107,Omar Davis,Consumer,Pennsylvania,East,PRD-FUR-9328,Furniture,Tables,Tables Item 778,234.19,1,0.4,-3.3
1861,CA-2022-864336,2022-06-22,2022-06-26,Same Day,CU-1091,Lisa Martin,Consumer,Alabama,South,PRD-TEC-4422,Technology,Machines,Machines Item 206,1660.92,5,0.5,316.5
1862,CA-2024-907481,2024-04-17,2024-04-23,First Class,CU-1133,Thomas Harris,Home Office,Pennsylvania,East,PRD-OFF-9291,Office Supplies,Appliances,Appliances Item 537,1271.76,10,0.2,215.48
1863,CA-2024-953402,2024-06-24,2024-06-27,First Class,CU-1008,David Wilson,Consumer,North Carolina,East,PRD-FUR-7831,Furniture,Chairs,Chairs Item 893,9560.07,10,0.1,-341.15
1864,CA-2022-238189,2022-03-20,2022-03-22,First Class,CU-1111,Richard Johnson,Corporate,Virginia,East,PRD-OFF-9979,Office Supplies,Envelopes,Envelopes Item 699,173.46,7,0,-5.1
1865,CA-2024-792618,2024-08-26,2024-08-27,First Class,CU-1180,Richard Miller,Consumer,North Carolina,East,PRD-TEC-1066,Technology,Machines,Machines Item 816,15138.33,9,0.1,199.3
1866,CA-2024-558162,2024-11-03,2024-11-07,Second Class,CU-1018,Jennifer Anderson,Corporate,Pennsylvania,East,PRD-OFF-5918,Office Supplies,Fasteners,Fasteners Item 276,525.57,4,0.2,169.53
1867,CA-2022-849870,2022-11-30,2022-12-04,Standard Class,CU-1163,Carlos Thomas,Home Office,Pennsylvania,East,PRD-FUR-3109,Furniture,Furnishings,Furnishings Item 309,10514.7,9,0,3249.54
1868,CA-2024-780454,2024-08-09,2024-08-14,First Class,CU-1115,William Williams,Corporate,Mississippi,South,PRD-FUR-9555,Furniture,Chairs,Chairs Item 150,10509.26,9,0.2,-732.22
1869,CA-2022-470058,2022-02-14,2022-02-20,First Class,CU-1098,James Taylor,Consumer,Texas,South,PRD-OFF-6317,Office Supplies,Labels,Labels Item 627,362.1,7,0.2,27.57
1870,CA-2024-694929,2024-06-30,2024-07-03,Second Class,CU-1109,Ahmed Taylor,Corporate,Florida,East,PRD-FUR-7471,Furniture,Tables,Tables Item 923,644.39,1,0.5,-19.73
1871,CA-2024-701809,2024-01-18,2024-01-19,Standard Class,CU-1030,Susan Davis,Consumer,Illinois,Central,PRD-TEC-6286,Technology,Copiers,Copiers Item 464,5820.57,7,0,-322.86
1872,CA-2024-526090,2024-11-02,2024-11-07,Same Day,CU-1081,Jessica Young,Home Office,Alabama,South,PRD-FUR-6873,Furniture,Bookcases,Bookcases Item 605,8959.36,9,0.3,425.57
1873,CA-2021-593103,2021-12-19,2021-12-22,Standard Class,CU-1090,Wei Thompson,Home Office,Texas,South,PRD-FUR-7798,Furniture,Bookcases,Bookcases Item 927,53.45,1,0.5,2.77
1874,CA-2022-160282,2022-08-20,2022-08-26,Same Day,CU-1135,John Davis,Home Office,Georgia,South,PRD-FUR-3869,Furniture,Chairs,Chairs Item 362,2688.92,7,0.3,-140.01
1875,CA-2021-637177,2021-05-21,2021-05-28,First Class,CU-1077,Mary Martin,Consumer,Virginia,East,PRD-OFF-7660,Office Supplies,Appliances,Appliances Item 647,29.73,1,0.1,-0.28
1876,CA-2023-344717,2023-11-16,2023-11-23,Standard Class,CU-1109,Ahmed Taylor,Corporate,New York,East,PRD-FUR-1746,Furniture,Furnishings,Furnishings Item 737,1251.67,2,0.1,104.76
1877,CA-2021-637599,2021-11-12,2021-11-14,Standard Class,CU-1076,Charles Harris,Home Office,Virginia,East,PRD-OFF-9856,Office Supplies,Art,Art Item 726,29.02,3,0.3,6.65
1878,CA-2022-738282,2022-04-03,2022-04-04,Second Class,CU-1188,Ahmed Martin,Home Office,Mississippi,South,PRD-FUR-8098,Furniture,Chairs,Chairs Item 753,5059.6,5,0,823.43
1879,CA-2023-608340,2023-09-02,2023-09-07,Second Class,CU-1016,Yuki Davis,Consumer,Wisconsin,Central,PRD-OFF-2794,Office Supplies,Appliances,Appliances Item 314,353.2,5,0,52.93
1880,CA-2024-652208,2024-06-02,2024-06-05,First Class,CU-1092,Omar Brown,Consumer,Alabama,South,PRD-TEC-7187,Technology,Machines,Machines Item 869,668.42,1,0.3,159.81
1881,CA-2022-114848,2022-09-05,2022-09-10,Same Day,CU-1176,Charles Miller,Corporate,Alabama,South,PRD-OFF-9986,Office Supplies,Storage,Storage Item 146,466.96,4,0,139.96
1882,CA-2021-852067,2021-01-03,2021-01-05,First Class,CU-1035,Karen Smith,Home Office,Nevada,West,PRD-OFF-2474,Office Supplies,Labels,Labels Item 462,395.64,3,0,103.12
1883,CA-2021-645872,2021-10-14,2021-10-17,Same Day,CU-1135,John Davis,Home Office,Mississippi,South,PRD-FUR-2578,Furniture,Chairs,Chairs Item 677,5084.96,4,0,-414.98
1884,CA-2024-594052,2024-09-23,2024-09-27,Same Day,CU-1190,Jessica Young,Corporate,Alabama,South,PRD-FUR-2092,Furniture,Furnishings,Furnishings Item 625,5557.2,6,0,1085.53
1885,CA-2024-856688,2024-11-07,2024-11-12,Standard Class,CU-1108,Priya Jackson,Consumer,Virginia,East,PRD-TEC-6242,Technology,Accessories,Accessories Item 905,9610.83,9,0,2667.91
1886,CA-2023-639285,2023-03-23,2023-03-29,Same Day,CU-1164,Wei White,Consumer,Arizona,West,PRD-FUR-8034,Furniture,Chairs,Chairs Item 131,1052.19,3,0.1,-25.52
1887,CA-2024-851232,2024-01-29,2024-02-02,Second Class,CU-1188,Ahmed Martin,Home Office,Tennessee,South,PRD-OFF-9459,Office Supplies,Labels,Labels Item 314,347.6,8,0.5,11.0
1888,CA-2022-102608,2022-01-30,2022-02-05,Second Class,CU-1025,John Miller,Home Office,Alabama,South,PRD-FUR-9677,Furniture,Furnishings,Furnishings Item 917,3440.5,10,0,231.16
1889,CA-2023-624972,2023-08-18,2023-08-23,Second Class,CU-1195,Jennifer Harris,Consumer,Texas,South,PRD-TEC-7788,Technology,Machines,Machines Item 737,8111.9,7,0.3,1244.42
1890,CA-2021-260183,2021-02-17,2021-02-21,Same Day,CU-1140,Linda Jones,Home Office,Arizona,West,PRD-TEC-9234,Technology,Accessories,Accessories Item 693,718.68,3,0.5,-33.37
1891,CA-2021-594431,2021-12-17,2021-12-19,Standard Class,CU-1006,Linda White,Home Office,Georgia,South,PRD-OFF-9882,Office Supplies,Binders,Binders Item 742,373.46,7,0.2,109.35
1892,CA-2021-679012,2021-04-24,2021-04-30,Same Day,CU-1163,Carlos Thomas,Home Office,Florida,East,PRD-FUR-8293,Furniture,Furnishings,Furnishings Item 530,4038.0,10,0.2,-275.51
1893,CA-2022-722170,2022-10-05,2022-10-07,Standard Class,CU-1127,Maria Moore,Home Office,Virginia,East,PRD-OFF-6779,Office Supplies,Paper,Paper Item 697,604.16,8,0.5,79.38
1894,CA-2023-160899,2023-10-09,2023-10-14,First Class,CU-1016,Yuki Davis,Consumer,Michigan,Central,PRD-OFF-4442,Office Supplies,Labels,Labels Item 617,1066.93,9,0.4,-26.2
1895,CA-2023-530990,2023-11-15,2023-11-19,Second Class,CU-1067,Mary Thompson,Consumer,Arizona,West,PRD-TEC-4896,Technology,Phones,Phones Item 707,831.74,1,0.4,-53.5
1896,CA-2022-762277,2022-01-05,2022-01-06,First Class,CU-1102,Wei Anderson,Home Office,New York,East,PRD-OFF-9847,Office Supplies,Binders,Binders Item 635,223.4,2,0,-6.79
1897,CA-2024-899453,2024-09-04,2024-09-11,Standard Class,CU-1164,Wei White,Consumer,Nevada,West,PRD-TEC-1600,Technology,Accessories,Accessories Item 994,305.9,8,0.4,22.82
1898,CA-2023-238365,2023-07-21,2023-07-26,Second Class,CU-1030,Susan Davis,Consumer,Illinois,Central,PRD-TEC-4784,Technology,Copiers,Copiers Item 329,6791.58,10,0.4,1011.78
1899,CA-2024-557870,2024-09-19,2024-09-26,Same Day,CU-1070,Priya Johnson,Consumer,Wisconsin,Central,PRD-OFF-9041,Office Supplies,Labels,Labels Item 435,36.62,1,0.3,-2.93
1900,CA-2024-643754,2024-06-11,2024-06-15,Second Class,CU-1117,James Brown,Corporate,North Carolina,East,PRD-OFF-8976,Office Supplies,Envelopes,Envelopes Item 552,222.27,6,0.5,-20.9
1901,CA-2021-944514,2021-12-16,2021-12-23,Standard Class,CU-1060,Susan Jackson,Corporate,Illinois,Central,PRD-OFF-6214,Office Supplies,Envelopes,Envelopes Item 550,415.26,6,0,85.8
1902,CA-2023-774976,2023-01-03,2023-01-05,Second Class,CU-1173,Fatima Smith,Consumer,New York,East,PRD-TEC-6098,Technology,Copiers,Copiers Item 476,4204.8,9,0.2,77.93
1903,CA-2022-180058,2022-03-05,2022-03-06,First Class,CU-1130,Richard Thompson,Consumer,Mississippi,South,PRD-FUR-4716,Furniture,Chairs,Chairs Item 763,11423.44,8,0,2726.14
1904,CA-2022-661778,2022-02-11,2022-02-15,First Class,CU-1082,Omar Wilson,Consumer,Texas,South,PRD-FUR-8174,Furniture,Chairs,Chairs Item 999,8638.91,7,0,2027.07
1905,CA-2023-156032,2023-07-04,2023-07-09,First Class,CU-1115,William Williams,Corporate,Mississippi,South,PRD-TEC-8750,Technology,Accessories,Accessories Item 688,2985.84,5,0.2,55.33
1906,CA-2022-909659,2022-04-20,2022-04-27,First Class,CU-1075,Ahmed Taylor,Consumer,California,West,PRD-FUR-6231,Furniture,Furnishings,Furnishings Item 591,114.84,1,0.1,36.97
1907,CA-2023-318431,2023-11-03,2023-11-09,Same Day,CU-1055,Priya Johnson,Corporate,Nevada,West,PRD-TEC-3413,Technology,Machines,Machines Item 778,5600.16,6,0,955.61
1908,CA-2021-512617,2021-08-02,2021-08-07,Standard Class,CU-1112,Michael White,Corporate,Georgia,South,PRD-OFF-7034,Office Supplies,Envelopes,Envelopes Item 822,345.48,3,0,16.98
1909,CA-2024-961557,2024-08-08,2024-08-10,Second Class,CU-1169,David Thomas,Corporate,Michigan,Central,PRD-TEC-6684,Technology,Accessories,Accessories Item 741,792.47,5,0.3,-54.65
1910,CA-2024-711401,2024-01-06,2024-01-08,Standard Class,CU-1189,Lisa Thompson,Corporate,Michigan,Central,PRD-FUR-7296,Furniture,Furnishings,Furnishings Item 966,8756.86,8,0.2,273.53
1911,CA-2023-862477,2023-03-08,2023-03-10,First Class,CU-1120,Jessica Lee,Home Office,Oregon,West,PRD-TEC-8979,Technology,Machines,Machines Item 374,5424.3,9,0,1707.08
1912,CA-2021-166733,2021-08-24,2021-08-28,First Class,CU-1189,Lisa Thompson,Corporate,Wisconsin,Central,PRD-FUR-2540,Furniture,Chairs,Chairs Item 514,1424.01,1,0,-93.11
1913,CA-2021-974647,2021-05-28,2021-06-03,Second Class,CU-1144,Robert White,Home Office,Mississippi,South,PRD-FUR-1959,Furniture,Chairs,Chairs Item 822,3153.82,5,0.5,233.29
1914,CA-2024-827706,2024-02-26,2024-02-28,First Class,CU-1151,Linda Wilson,Corporate,Tennessee,South,PRD-FUR-3054,Furniture,Furnishings,Furnishings Item 648,1111.84,1,0,184.76
1915,CA-2024-353088,2024-09-22,2024-09-28,Second Class,CU-1103,Jessica Jones,Consumer,Tennessee,South,PRD-TEC-1484,Technology,Phones,Phones Item 688,9434.46,7,0.3,3171.49
1916,CA-2023-958962,2023-02-27,2023-03-05,Second Class,CU-1185,James Jackson,Corporate,Arizona,West,PRD-TEC-7185,Technology,Phones,Phones Item 525,2748.8,7,0.5,-122.59
1917,CA-2021-246328,2021-06-09,2021-06-10,Second Class,CU-1105,Carlos Davis,Home Office,Nevada,West,PRD-FUR-3097,Furniture,Furnishings,Furnishings Item 236,1428.15,5,0,-56.42
1918,CA-2022-716964,2022-07-05,2022-07-10,Standard Class,CU-1174,Wei Smith,Home Office,Pennsylvania,East,PRD-OFF-7897,Office Supplies,Binders,Binders Item 599,351.38,4,0.4,52.42
1919,CA-2021-597395,2021-02-03,2021-02-04,First Class,CU-1091,Lisa Martin,Consumer,Mississippi,South,PRD-FUR-2970,Furniture,Chairs,Chairs Item 380,2314.63,3,0.2,616.65
1920,CA-2024-321552,2024-06-17,2024-06-19,Standard Class,CU-1075,Ahmed Taylor,Consumer,California,West,PRD-TEC-8115,Technology,Machines,Machines Item 414,3085.87,8,0.4,952.25
1921,CA-2021-676282,2021-04-18,2021-04-19,Same Day,CU-1035,Karen Smith,Home Office,Nevada,West,PRD-FUR-6844,Furniture,Tables,Tables Item 852,1764.09,3,0,274.18
1922,CA-2024-451121,2024-06-08,2024-06-14,Second Class,CU-1164,Wei White,Consumer,Nevada,West,PRD-FUR-5304,Furniture,Tables,Tables Item 931,4979.52,8,0.4,1408.52
1923,CA-2024-127604,2024-05-29,2024-05-30,Standard Class,CU-1023,Wei Johnson,Consumer,Oregon,West,PRD-TEC-4412,Technology,Machines,Machines Item 951,3147.38,3,0.3,171.45
1924,CA-2024-676010,2024-10-31,2024-11-03,Second Class,CU-1069,Sarah Harris,Consumer,Michigan,Central,PRD-FUR-5926,Furniture,Furnishings,Furnishings Item 580,2198.23,3,0.1,346.66
1925,CA-2022-364965,2022-04-24,2022-04-25,Same Day,CU-1193,Charles Lee,Home Office,Ohio,Central,PRD-FUR-4243,Furniture,Bookcases,Bookcases Item 252,579.47,2,0.5,18.3
1926,CA-2021-830524,2021-08-23,2021-08-26,Same Day,CU-1091,Lisa Martin,Consumer,Texas,South,PRD-OFF-1132,Office Supplies,Appliances,Appliances Item 396,1490.94,10,0.1,-106.47
1927,CA-2022-355705,2022-10-22,2022-10-25,Same Day,CU-1003,Mary Smith,Consumer,North Carolina,East,PRD-FUR-9656,Furniture,Furnishings,Furnishings Item 923,1066.59,7,0.1,-81.81
1928,CA-2021-204758,2021-04-16,2021-04-17,Second Class,CU-1095,Maria Taylor,Consumer,Mississippi,South,PRD-OFF-2063,Office Supplies,Appliances,Appliances Item 356,131.68,2,0,6.06
1929,CA-2023-532592,2023-09-13,2023-09-18,Standard Class,CU-1058,Linda Harris,Corporate,Florida,East,PRD-TEC-2594,Technology,Phones,Phones Item 146,12855.52,8,0,1889.2
1930,CA-2024-435631,2024-07-16,2024-07-21,Second Class,CU-1157,Richard Young,Home Office,Nevada,West,PRD-FUR-9977,Furniture,Bookcases,Bookcases Item 767,6891.9,6,0,571.65
1931,CA-2023-706272,2023-05-27,2023-06-03,Second Class,CU-1000,Anna Brown,Consumer,Georgia,South,PRD-OFF-4214,Office Supplies,Envelopes,Envelopes Item 112,124.16,2,0.2,-2.4
1932,CA-2021-304721,2021-04-19,2021-04-21,Same Day,CU-1103,Jessica Jones,Consumer,Texas,South,PRD-TEC-1309,Technology,Accessories,Accessories Item 791,8210.03,6,0.3,2540.83
1933,CA-2021-876890,2021-12-11,2021-12-14,First Class,CU-1083,Linda Wilson,Corporate,Pennsylvania,East,PRD-TEC-2689,Technology,Phones,Phones Item 422,185.85,3,0.4,21.59
1934,CA-2022-717426,2022-10-17,2022-10-23,Standard Class,CU-1019,Carlos Wilson,Home Office,Oregon,West,PRD-OFF-5093,Office Supplies,Fasteners,Fasteners Item 310,236.05,2,0.4,21.48
1935,CA-2021-242274,2021-10-16,2021-10-18,Standard Class,CU-1189,Lisa Thompson,Corporate,Wisconsin,Central,PRD-TEC-3137,Technology,Machines,Machines Item 288,1784.58,1,0.1,519.45
1936,CA-2021-496131,2021-04-07,2021-04-10,Standard Class,CU-1170,William Williams,Corporate,Washington,West,PRD-TEC-4403,Technology,Phones,Phones Item 362,15271.4,10,0,-744.6
1937,CA-2022-703849,2022-03-05,2022-03-07,Second Class,CU-1136,Linda Miller,Consumer,Oregon,West,PRD-TEC-2912,Technology,Accessories,Accessories Item 915,1366.29,3,0.4,450.75
1938,CA-2022-726738,2022-05-14,2022-05-20,Same Day,CU-1054,Maria Johnson,Consumer,Washington,West,PRD-FUR-9201,Furniture,Bookcases,Bookcases Item 509,2339.51,5,0.1,86.39
1939,CA-2024-548996,2024-06-02,2024-06-06,First Class,CU-1076,Charles Harris,Home Office,Virginia,East,PRD-TEC-3848,Technology,Accessories,Accessories Item 863,6290.4,10,0.4,-81.79
1940,CA-2023-558506,2023-01-01,2023-01-03,Second Class,CU-1013,Karen Moore,Home Office,Mississippi,South,PRD-FUR-8731,Furniture,Furnishings,Furnishings Item 950,3510.32,5,0.3,-70.89
1941,CA-2023-912014,2023-04-09,2023-04-16,Second Class,CU-1059,Patricia Brown,Home Office,Michigan,Central,PRD-TEC-6447,Technology,Machines,Machines Item 676,8251.24,7,0.4,552.15
1942,CA-2023-509035,2023-09-27,2023-10-04,Second Class,CU-1016,Yuki Davis,Consumer,Michigan,Central,PRD-TEC-2724,Technology,Machines,Machines Item 372,907.9,9,0.4,79.37
1943,CA-2022-523960,2022-03-25,2022-03-27,Second Class,CU-1121,Richard Young,Consumer,Tennessee,South,PRD-OFF-7452,Office Supplies,Storage,Storage Item 544,704.96,5,0.2,222.56
1944,CA-2024-454485,2024-09-27,2024-09-29,Second Class,CU-1184,John Martin,Home Office,Tennessee,South,PRD-TEC-3524,Technology,Copiers,Copiers Item 396,7877.24,10,0.3,1863.53
1945,CA-2023-258056,2023-10-09,2023-10-14,First Class,CU-1051,Linda Davis,Consumer,Alabama,South,PRD-FUR-7854,Furniture,Chairs,Chairs Item 301,600.96,8,0.5,173.4
1946,CA-2022-384639,2022-04-05,2022-04-08,Same Day,CU-1190,Jessica Young,Corporate,Mississippi,South,PRD-TEC-1428,Technology,Machines,Machines Item 522,3729.35,9,0.4,40.49
1947,CA-2024-410415,2024-01-08,2024-01-10,Second Class,CU-1025,John Miller,Home Office,Alabama,South,PRD-OFF-6807,Office Supplies,Appliances,Appliances Item 981,1236.4,10,0,107.41
1948,CA-2021-512773,2021-06-20,2021-06-21,Same Day,CU-1057,Michael Thompson,Consumer,Wisconsin,Central,PRD-OFF-4411,Office Supplies,Envelopes,Envelopes Item 585,21.4,2,0,2.65
1949,CA-2021-824705,2021-05-01,2021-05-05,Standard Class,CU-1033,Lisa Williams,Corporate,Minnesota,Central,PRD-TEC-1312,Technology,Phones,Phones Item 669,3287.4,5,0.4,876.2
1950,CA-2022-318110,2022-07-18,2022-07-23,Standard Class,CU-1035,Karen Smith,Home Office,Nevada,West,PRD-TEC-5879,Technology,Accessories,Accessories Item 901,3719.47,5,0.1,619.18
1951,CA-2023-439020,2023-03-24,2023-03-26,Second Class,CU-1197,Priya Lee,Home Office,Alabama,South,PRD-OFF-5858,Office Supplies,Labels,Labels Item 452,1983.4,10,0,148.5
1952,CA-2022-300545,2022-02-25,2022-03-04,Same Day,CU-1192,Priya White,Consumer,Minnesota,Central,PRD-OFF-7478,Office Supplies,Paper,Paper Item 940,362.09,3,0.2,-34.36
1953,CA-2023-797244,2023-11-02,2023-11-09,Second Class,CU-1146,Wei Thompson,Corporate,Virginia,East,PRD-TEC-8539,Technology,Phones,Phones Item 190,5963.62,7,0.4,1332.11
1954,CA-2023-126817,2023-07-14,2023-07-20,Second Class,CU-1158,Yuki Young,Corporate,Minnesota,Central,PRD-FUR-7383,Furniture,Tables,Tables Item 210,2126.34,6,0,-181.19
1955,CA-2024-219106,2024-03-15,2024-03-16,First Class,CU-1043,Patricia Anderson,Corporate,Virginia,East,PRD-FUR-4794,Furniture,Tables,Tables Item 378,798.1,10,0,-9.89
1956,CA-2023-539628,2023-09-03,2023-09-09,First Class,CU-1069,Sarah Harris,Consumer,Ohio,Central,PRD-FUR-9937,Furniture,Tables,Tables Item 916,8625.67,9,0.2,-685.61
1957,CA-2021-165091,2021-07-01,2021-07-07,Same Day,CU-1176,Charles Miller,Corporate,Tennessee,South,PRD-TEC-9919,Technology,Copiers,Copiers Item 193,4721.9,10,0,1639.86
1958,CA-2021-706435,2021-01-22,2021-01-25,Standard Class,CU-1026,Michael Harris,Corporate,Minnesota,Central,PRD-OFF-1633,Office Supplies,Paper,Paper Item 254,170.44,1,0,51.5
1959,CA-2023-537249,2023-05-05,2023-05-12,Standard Class,CU-1135,John Davis,Home Office,Mississippi,South,PRD-TEC-3365,Technology,Copiers,Copiers Item 224,3517.06,2,0,38.34
1960,CA-2022-878796,2022-06-13,2022-06-18,First Class,CU-1197,Priya Lee,Home Office,Georgia,South,PRD-FUR-2223,Furniture,Bookcases,Bookcases Item 535,4035.77,3,0.1,176.21
1961,CA-2024-200839,2024-03-04,2024-03-10,Second Class,CU-1015,Mary Davis,Corporate,Nevada,West,PRD-FUR-8873,Furniture,Chairs,Chairs Item 201,5325.93,9,0,243.75
1962,CA-2023-313152,2023-10-12,2023-10-13,First Class,CU-1179,Charles Smith,Corporate,Illinois,Central,PRD-TEC-1070,Technology,Phones,Phones Item 265,1594.32,1,0.2,490.72
1963,CA-2024-403382,2024-09-03,2024-09-04,Second Class,CU-1133,Thomas Harris,Home Office,North Carolina,East,PRD-TEC-8939,Technology,Phones,Phones Item 813,6809.62,9,0.2,290.78
1964,CA-2022-599580,2022-03-13,2022-03-17,Same Day,CU-1019,Carlos Wilson,Home Office,Arizona,West,PRD-OFF-2175,Office Supplies,Storage,Storage Item 344,262.25,7,0.4,-4.1
1965,CA-2021-623571,2021-03-18,2021-03-24,Same Day,CU-1141,Priya Brown,Corporate,New York,East,PRD-FUR-3486,Furniture,Chairs,Chairs Item 221,1888.34,2,0.2,-44.95
1966,CA-2021-844474,2021-04-09,2021-04-10,First Class,CU-1089,Susan Moore,Consumer,Michigan,Central,PRD-TEC-8099,Technology,Phones,Phones Item 777,1671.41,4,0.4,281.74
1967,CA-2021-674480,2021-05-17,2021-05-21,First Class,CU-1047,William Martin,Home Office,Minnesota,Central,PRD-FUR-9140,Furniture,Bookcases,Bookcases Item 857,4492.68,3,0,1082.5
1968,CA-2021-763745,2021-01-05,2021-01-07,Same Day,CU-1079,Richard Brown,Home Office,New York,East,PRD-FUR-5520,Furniture,Bookcases,Bookcases Item 633,1403.33,2,0.5,228.3
